text,label
"Jadi, itu kucing masuk ke 4 gerbang while Irene ngga ada adegan dia ngikutin kucing, Wendy sama Yeri jelas ngikutin hmmm Seulgi keknya ngikutin kucing ke box hijau, cuma Joy yang masih belum jelas ya keknya, apa iya dia ngikutin kucing yang di tangga itu? Hmmmm",jaksel
"Lanjut istirahat di pinggiran jalan tol, efek ngantuk daripada terjadi yg nggak2 ya kan, pokoknya tetap santuy lagi dijalan walau kejebak hujan bentar, alhamdulillah semua disini lengkap untuk lewati jalan tol PkuDumai dan bisa berkumpul lagi GerbangTolPku",jaksel
Lemes bestie,jaksel
Untuk kmrin w cepakin rambut bkn krn stress tapi krn kepo.,jaksel
"Tadii Baca novell intinya gini girls you need to be aware sama laki2 yang kamu anggap dia ngga mungkin kalau melakukan pelecehan seksual kepadamu. No, siapapun bisa. Even orang terdekatmu, orang yang paliing perhatian dan sayang sama kamu.",jaksel
i lost my respect actually,jaksel
Kudu self healing tuh apemnya down terus,jaksel
"Polio Outbreak UK, 1961 was a HOAX. Hoax then, hoax now. Vaccines are one of the real reasons for cause of death amp spread of disease. Dont be a victim of ignorance, Think while its still legal.",jaksel
honestly I'm tired,jaksel
Kepo tapi norakkk Sebenarnya aq kesal Tapi ya sudahla Anggap. Aja gk ada,jaksel
sudah waktunya healing bestie,jaksel
Any extra spots for me my web 3 frens? pls universe extreme fomo atm,jaksel
Ini gila enak banget di telinga And i dont even speak spanish or know the lyrics,jaksel
"Even on my worst day, did I deserve, babe? All the hell you gave me?",jaksel
"not everyone can show their mistakes, and ours too .. if ur mistakes do not want to be shared or everyone else knows, please never spread the mistakes of others even if they are trivial things",jaksel
"why henggarae albums song WAS SO FNG EMOTIONAL, like i always cry for most of the songg even fearless and left and right making me sobs, they got all my feeling especially for this year, thank you so much boys also the cover is so aesthetic",jaksel
"Bersyukur bgt jadi egois, Aku tau aku maunya apa Apa yg bikin seneng Apa yg bikin sad Boundaries gw apaan Dan segimana seharusnya Se simple tau cara healing dan handle diri sendiri, Alhamdulilah, thank Lord",jaksel
"It hurts as much as ending a relationship, it hurts even more to endure people who often say that they love you but their attitude and effort never shows that they really love you",jaksel
Ini ga akan ada yg Denial. Overall malah PNS di daerah mostly ya gni Kualitas mmg bermasalah. Kemeraataan kuantitas jg unt kasus guru TETAP BUKAN ALASAN MENJADIKAN mereka jd kontrak semua tanpa jaminan Perbaiki rekrutmenseleksinya! Bukan gurunya yg malah makin dimiskinkan,jaksel
"my family, photos when mom was still around",jaksel
"Ya Allah, ingin mengeluh overthinking ku bergejolak",jaksel
Healing before sinting,jaksel
which episode is this?,jaksel
"Staycation Patra Semarang - Convention Hotel in Semarang, Jawa Tengah",jaksel
"Maaf no salty, intinya kak J masih di D6 kan? Maksudnya rencana mau hiatus lagi kedepannya?? .__.",jaksel
"Saengil Chukha Hamnida Oppa Kim_Taehyung Happy Birthday Oppa V 26 Years Old Long Life, Always Be Healthy, Stay Humble, and Always Love Us These ARMYs Keep Shining Like A Star And Wherever You Are, Have A Fun Day Doing Whatever You Do God Bless You Oppa V",jaksel
"Maap, staycation jg saya..",jaksel
Whatever it takes.,jaksel
"And still so many ppl in my country support his ""military ops"" in Ukraine.Even if it beacuse of US and NATO agenda to rule East Europe, can't justify Invansion to Ukraine . Ukraine is sovereign country.Putin make this world just getting worse.Hope ppl of Ukraine is safe.",jaksel
"SAVED MY LIFE THANK YOu... gue gk gt suka, prefer yg cair. Tp cepett bgt worknya woy?! Less than in 30 minutes, masalah pencernaan kotor gue kelar. Thank u",jaksel
Terlalu banyak ingin tau urusan orang lain Itulah mengapa Indonesia di sebut negara kepolauan,jaksel
"Taeyung be like sape tuh kemaren yg rumorin gue pacaran ama si anu, nyoh gue spill sendiri sebelum di spill in dispet",jaksel
Whatever your problem just make a smile buddy Lorin Solo Hotel,jaksel
HOW RARE AND BEAUTIFUL IT IS TO EVEN EXIST,jaksel
yang lagi sering jadi bahan overthinking malem malem,jaksel
Is the slippery whore that I donated my jizz to for a while staying there? Go Johnny!,jaksel
lawak itu cmn kalimat simple gusah salty amat its not that deep,jaksel
we need to make these two meet each other just like when klee visit yoimiya and let her do the babysit because albedo busy doing deadline but this time let em roam free while wrecking havoc,jaksel
"Bagi saya fitur close friend adalah fitur dimana saya ingin menunjukan story saya kepada boyfriend tanpa mengirim langsung kepadanya dan tanpa dilihat orang lain, which is close friendnya isi dia doang HAHHAHAH",jaksel
"My outside is not bright even during the day Endless nights are left behind What about you, are you like me My heart aches over the unknown",jaksel
"Apa semua bapak bapak, kalo anaknya sakit tu bisa tdr sampek ngorok2, kek g da beban?terus apa semua ibu ibu anak sakit gbs tdr, begadang, jagain anak, overthinking?",jaksel
Sini healing bareng sama aku ...,jaksel
"Even though I know they have bad intentions. I'll try to overlook it in a positive way. My feelings are much more delicate than I remember, it's hard to act natural. All the words I want to say are stuck in my throat, debating",jaksel
Spill video dokumentasi live babak penyisihan porseni mandiri 2022,jaksel
She was literally performing her entire discography except for Badster and Think About Me. I was hoping for Think About Me though,jaksel
Healing is not about forgeting.,jaksel
Staycation,jaksel
"Gegara Red Flag Tadi Di Menit Terakhir Yg Ke-2, Mas Sam Bird 10 'GBR' Akhirnya Malah Menang Telak Lagi Mendapatkan P1. Bonusnya Kak Robin Frijns 12 'DUT' amp Allons Kak Jean-Éric Vergne 25 'FRA' Bak Habis Bubar - - !!! ...",jaksel
"sapasih yg punya partitur nawba isbahan, diriku terkepo kepo sm bahasa lagunya",jaksel
"Bencinya tu kayaknya mendarah daging gitu , sampe malah akhirnya denial . Merasa paling tersakiti . Padahal dah jelasin . Ga paham deh ah .....",jaksel
Gocapan .... sepeda gowes gocapantangsel gocapan mtb foldingbike patrol strada elementbike hot morning healing lake newbie weekendbike ig igdaily iphonesia Tangerang Selatan,jaksel
Santuy amat peaknoselucu vaksin,jaksel
"Kadang egois itu perlu, karena yang berhak ngatur dirimu mo kemana dan yang bisa ngukur kapasitas mental dalam dirimu yang cmn kamu sendiri, jangan lupa buat self healing !",jaksel
Healing healing kantong kering,jaksel
Literally crying right now I miss my kadiliman boys,jaksel
Keep join Defi with a more relatable twist. BantuPay app makes those easy to relate with. Oh and thanks Bantu for the free XBN tokens! Go download BantuPay Wallet already. Also refer your friends and earn BNR tokens! lewat,jaksel
"Thank you for your stamina today, thank you for maintaining my balance and staying strong even though you broke through the rainstorm ... today was great with you, friend.",jaksel
"Ga bisanya gue se overthinking ini, lah ini gue overthinking subuh2",jaksel
"aku males sensor sensor lagi, susan bestie ini sangatlah meresahkan",jaksel
Bngst mesti overthinking ditengah malam.,jaksel
Im terrified of heights so I cant believe that I did this even if I couldnt do it facing the other way Maybe I should have had the drink beforehand! Bali-eve it GitGitWaterfall,jaksel
"Honestly, i hold a lot in. When I'm upset. I don't really like to tell anyone. No matter how much anyone asks the answer will always be ""I'm fine""",jaksel
Baby Asha Its mine Pakde babyasha nieces silybaby yearendgift lefamily yearendholiday staycation staycationjakarta The Resident at Puri Casablanca,jaksel
Jam nya overthinking gini denger lagu 'kukira kau rumah' sambil bacain twitter siapa tau ngena ',jaksel
Can you please stop saying aing maneh even yu gatau cara pemakaiaannya di real life.,jaksel
I'm not a bear. Not an otter. Definitely not a wolf. I'm a self-proclaimed capybara.,jaksel
Mood swing bener jam segini hhhhhhhh,jaksel
With bestie,jaksel
"semoga ada jalanya , yg terbaik aja ya allah whatever ur plan aku ikut aja",jaksel
"Hmmmm iya ga di jog, di mlg, di tangerang, even bali, struggling mulu wkwkkkkk. Cobaan hidupqu",jaksel
im manifesting this pull tomorrow,jaksel
"Breath In, breath out and repeat Bali COMOShambhalaestate Ubud Indonesia OliDeOliveira Oliworlds Blessed Energy EnergyHealing Healing Gratefull Nature Peace COMO Shambhala Estate, Bali",jaksel
"_Everything has its wonders, even darkness and silence, and I learn, whatever state I may be in, therein to be content._ Helen Keller",jaksel
"a good friend asked me today, who made the best artist of web 3? who decided that? and since when is he consider the best! i just send him this image, and he agreed havent even send the whole collection , i am so excited to see what grey have made for grumpl!!",jaksel
"Jujurly ku anggap normal bgtt ko,tapi klo aku ditanya pernah pacaran apa engga sama temenSodara dan jawabanku 'ENGGAK PERNAH' mereka tu kayak ga percaya gitulomalah nganggapnya aku aneh",jaksel
Tiba-tiba mo punya mas crush,jaksel
"Ya yaaaa kalo dikata ""Yuh receh amat lo dis perkara baju lebaran doang, sampe spall spill di blog segala"" Tapi hati ga bisa bohong cuy, ini mah perkara harga diri soalnya",jaksel
yang megang implementasi QRIS siapa si jd kepo kayak gmn rasanya megang project segede ituuuu mau sungkem keren bgt,jaksel
"ya even lo bosen, lo bisa bilang ! ga perlu lah sampai ngilang ga read chat WA sama sekali tp lo masih sering muncul liat story gue",jaksel
"1. Check the facts first. Go read. Read the question that you as asked.2. No ""even if"" here. I was stating facts.3. My comment was about the misquotation. Not about what he did on court. Got it? Now beat it.",jaksel
Huuaah moodswing overthinking nangesss,jaksel
OVERTHINKING serahkan kepada tuhan tidurlah,jaksel
Produk baru kah? Karena ft jadi kepo buat nyobain..,jaksel
Oh. Rumah sebelah bertukang siang2.. Jangan sampe resolusi minimalisir staycation gue gagal bahkan sebelum 2020 berakhir nih,jaksel
"imissyusomuch. but sorry, i cant again. bye you my fkby . iloveyusomuch.actually. sat",jaksel
Retweet it as much as possible. Dah lah... Kalo ngga penting banget ngga usah ketemuan dulu. Even if you are tested -,jaksel
"Selain laut, gitaran sambil ngopi sore gini jd healing bgt",jaksel
"Malem itu emg gudang nya overthinking yak, ada aja gtu yg random dipikirin.",jaksel
Just like unwanted somehow,jaksel
Shots I took while waiting for take away breakfast.,jaksel
Lhaa emang Staycation iku ngapain...!,jaksel
"Thank you for the event, hopefully after this it will be better and can develop slowly but surely, very proud to be able to participate here, warm regards",jaksel
I would never advise anyone to wear hijabs before theyre sure about their religion. Dont be like me. Dont wear it for the sake of biar orangtua seneng but then you lied to them about praying 5 times. You never recite Quran. You dont even know why youre a Moslem.,jaksel
Di saat yg lain panik kalau ada deadline dan aku masih santuy ngumpulin mood buat ngerjain,jaksel
"Ga pap lah, kan cuman crush",jaksel
"Lapeeerrr bestie pulang beraktifitas bingung mau makan apa? Hehe Raiqa Burger obat lapar di sore hari, khususnya kalian yang suka ngemil dengan harga yang terjangkau pas di saku kita bestie, buruan klik untuk pesan produknya sekarang juga",jaksel
JB maybe dont even know what rising sun symbol is .. lol,jaksel
spill dikit dulu lah yg lain belom dipoto 35k dah dapet daster unyu nan gemes bingitt,jaksel
Staycation dulu kita,jaksel
Sudah waktunya tidur bestie,jaksel
wkkwkw skrg literally kalo nongkrong psen air mineral kalo gak ice americano aja udah paling top,jaksel
"Bu Wati belum pernah ngerasain kan, punya 2 rumah terus binging mau tinggal dimana, akhirnya malah ngekos gegara takut sama orang amp anxiety",jaksel
"Ovt cz there are too many memories of us so far, even though we're just met only a few month",jaksel
"Vangke syekali overthinking anda malem ini kur, mewek terosss Oooo uwoooo ooo uwoooo",jaksel
Overthinking kok gak bar2,jaksel
I literally have no words...Walau uda dibahas,jaksel
Literally bukber buka berdua,jaksel
"Somehow for me, no other war-theme movie can beat this gem..",jaksel
Emak2 kalo kepo ngelebihin fbi nih lama2,jaksel
And let's coordinate to make them safe here from everyone even from the ssgs lol.,jaksel
Healing dulu di dusun semilir..,jaksel
Healing healing tai kucing,jaksel
Watching flavorsofyouth while eating my own version of bibimbab aka nasi campur lauk yg ada di rumah lol,jaksel
The best system is support system,jaksel
"Even though we couldn't attend the concert but we're still able to singalong! Thanks for an amazing gift at the end of the year !!! Thanks for your hardwork, everyone! Happy new year!!!",jaksel
WTF LITERALLY WTF. Bnr bnr gak ada malunya ngomong gini najis bangt gila. AND ALSO 25 MASIH MUDA BANGET TOLOL,jaksel
BrothersBestFriendA best friend is a friend who thinks of his relatives like his own. The worst sibling is the one who doesn't care about his family like everyone else. Even like a foreigner.MarendaDP,jaksel
Lemes bestie,jaksel
"Setahun ga ketemu sm crush. Trs tiba2 ada acara bukber. Crush tulis tuh di list anak2 yang ikut. Gilak rasanya deg2 an bgt. Gasabar buat ketemu dia. Masuk rmh mknnya pertama kali tuh rasanya deg deg, seneng, campur jual mahal dg ga nyari2in gitu. Tp apa?!",jaksel
"Ini kado atau kelurahan, banyak banget isinya btw thankyouuu so much my bestie ENHYPEN",jaksel
Kalau gua jadi lesti pasti udah gua spill selingkuhan nya si Billar. Kenapa? Ya Goblom aja ga mungkin itu ciwi ga tau Billar udah ada anak istri dan dia mau jadi selingkuhan kan Goblok yaaaa emg Gatel mereun,jaksel
Self healing ter dabesku till now jatuh kepada nelfon temen temen angkatan kulyah,jaksel
"Happy new year to my friends,all around the world Especially",jaksel
"Hi Blackpink even though this sounds melancholy but for me you are the most beautiful thing in my life,during these 2 years U have changed my bad life for the better.Even you are cheerful makers in my days.Sometimes I wonder why you are so valuable in my life ThankYou_BLACKPINK",jaksel
2021We are never lonely.. Always beside you... LOVE YOU TOO SKZStraykids everywhere all around the worldLoveSTAY STAYsLoveSKZ 우리도_사랑해_스트레이키즈 StrayKids,jaksel
Episode 6 of GSP wrecked me in a good way like WHAT THE F?! I literally covered my mouth in shock.,jaksel
MenekBlimbing Tahun Penuh Pembelajaran Is That Healing or A Chance? lewat,jaksel
Makin kesini makin mualesssss sm orang2 yg sok nanya sok perhatian padahal niatnya cuma kepo,jaksel
"Boro"" Nikah. Even Tim Shipper terkuat memilih mundur gr"" Kedua belah pihak tingkahnya kayak makhluk astral",jaksel
Pertengahan Juli tu memang sempet demam 3 hari .. setelah itu agak2 ga bisa nyium .. ku coba barang yg agak menyengat pun ga terlalu kecium baunya secara dasarnya aku sensitif sama bau2an ini enggak saat itu bnr2 ga mau ambil pusing .. serius wonge overthinking an ngene,jaksel
"pegel jadi homo, isinya overthinking mulu ahah",jaksel
"Sweet escape, thanks for ma girls who still available bestie Bukit Kubu",jaksel
Very interesting doing work while watching friends do 1v1,jaksel
Woila punya bestie kentut ditempat umum rasanya malu sendiri gaksi wkwk,jaksel
"Yoongi-ah i know what u feel right now Dear taetae know that suga hyung loves you very much Kim Taehyung Please pray for best healing Min Yoongi, Kim Namjoon, Kim Seokjin Happy_TY_Day HappyBirthdayTaehyung HAPPYVDAY TAEHYUNG PerahuTaehyung",jaksel
Ribery at 38 years old is insane man. The man even would commit himself into tracking back !,jaksel
TL isinya crush mulu dih sebel,jaksel
Imagine still playing McFred at your probably last game in charge for Manchester United Football Club,jaksel
"Info penting untuk masyarakat yg ingin ke Bogor,alangkah baiknya naik barakuda saja jika ingin healing. karena Curah Hujan Batu di kota tersebut sangat tinggi source",jaksel
Relax for a while. Anyone nearby?,jaksel
"yup. kurang. having people around you who are emotionally available for you is a privilege. ga semua orang punya ortu, pasangan, saudara sekitarnya. what if she is an orphan? divorcee? or someone who just broke up? not everyone lives in best case situation.",jaksel
Namain bestie ah!,jaksel
WKWKWKWKWK AREA JULID EMANG PALING MANTEP URUSAN SPILL THE TEA,jaksel
"Ngakak , Noted bestie ,",jaksel
"Umur dimana sehari2 overworked, dikasih malam malah dipake overthinking.. bukannya bed rest",jaksel
"Happy Birthday, Nanda! Thanks and so proud of you Best birthday ever. Literally, new year new age new chapter, new life Banda Aceh, Indonesia",jaksel
"FPI dibubarkan, Risma dan Sandiaga jadi menteri, Gisel mengakui videonya, Nita Talia menjanda, Corona makin merajalela... dan saya masih dengan bodohnya santuy melupakan tugas2 kuliah resolusi tahun 2020 hancur lebur... Dalam 2 hari lagi semoga muncul keajaiban",jaksel
"Kalo dari dua album ini, gw prefer Amo sih untuk karakter musik yang baru. Fresh aja rasanya. Sempiternal oke juga, karena musik yang ada di album ini tergolong fresh karena Jordan Fish masuk ke lineup BMTH bawa warna baru. Tapi ya gitu, Amo lebih fresh karena beda dari sblmnya",jaksel
"Buy mbappe whatever it's price , anjing budget cuma 20 juta padahal",jaksel
"I'm so scared of getting older I'm only good at being young So I play the numbers game To find a way to say my life has just begun Stop this train I want to get off and go home again I can't take the speed it's moving in But honestly, won't someone stop this train?",jaksel
hahaha aku mau ngasi kado itu ke dia tapi keduluin sama bestie barunya,jaksel
"T jatuh dluan, cma msh denial. Gguk, lu santai aja yh.",jaksel
"I always act professional. What I said has become a responsibility, especially regarding trust. And thankfully, I'm a punctual human. Exactly even though I'm not feeling well. Trust is important, that's why so many people like me, along with haters",jaksel
who invented hi bestie,jaksel
"Even the concept of zoo juga ga yg terbaik, cuman menang ga dipaksa aja tuh hewan jadi humanis. And also talk about izin so hard, yaelah tuh orang berduit mah. Lagian aneh² hewan buas kok dijadiin humanis. Dinormalise lagi jadi konten.",jaksel
"Mau ngajakin crush ikut kompetisi essay, biar setim. Tapi takut d tolak Crush Essay",jaksel
"366366 this year, is like a year of ""almost"" everything was almost. But next year let's make everything be real, even not literally everything",jaksel
Tetap santuy kakk,jaksel
"Good night! Even if the world is such a cruel place to live in but please just be yourself even I know it's hard, Ndree.",jaksel
Overthinking,jaksel
Ada yg sama chatingan sama crush ato pcr yg jrng bgt pake emoji ??,jaksel
"Nunsewu ibu, boleh kepo yak bu Ibu Retno terlihat sibuk di luar rumah terus begini, pak Suwamik mengerti kan bu? Alhamdulillah kalo mengerti",jaksel
"Iseng iseng pas lagi BAB abis dari acara tadi, bikin target buat tugasku. ""Aku mau malem ini 2500 kata deh, besok sisanya. Apa 3000 kata aja ya dari 5000 kata?"" Eh ternyata kecapai dibantu semangat dari support system aku",jaksel
not my family misunderstood my bestie as my girlfriend,jaksel
"Page 366 of 366 This year, I fell in love with my self. I told my self thank you, I'm sorry and it's okay. Thank you for fighting to survive even when I don't want to. I'm sorry I blame you for things that you can't control. It's okay that you aren't perfect.",jaksel
Kinda in love hate relationship sama Alien Fusion. Somehow wanginya enak bgt manis vanilla white floral spices. Tapi kok kadang sekelibet mikir 'Nenek w wanginya begini bukan sih?',jaksel
Bestie...,jaksel
Somewhere out there healing alone in the corner,jaksel
Okeee jam segini mari perbanyak overthinking,jaksel
"Sangking seringnya w jadi kek terlatih ngadepin org org yg fams background nya ""mainnya kurang jauh"" ga kek nyokap w yg ""mainnya jauh"" yg orgnya terbukti lebih open minded",jaksel
Tidak usah merasa hebat bestie Emng sii kita kelompok terbuang tapi ga gitu juga dong whekk,jaksel
"Kemaren ke gerbang jam 5.40 krn hrs ambil belanjaan dari ojek. Terlihat masih ada bulan dan ada sepasang mas-mbak sedang jogging dan sepedaan. I was like, ""WTH r you doing? It's time for SLEEP not jogging around"" bukananakpagi",jaksel
"Perhatian!! Perhatian!! Pengumuman penting buat kamu. Kini SUPER PROMO Fingerspot hadir spesial buat kantong kamu hemat dan ekonomis Wow produk apa ya? Kepo kan? Ini dia mesin absensi Neo W-201BNC dari harga Rp.1,8 juta kamu cukup bayar Rp. 1,6 juta. AMAZING bukan?",jaksel
what you've got as an owner of group order anxiety panic attack depression cuan,jaksel
"""jangan sedih lagi"" ""jgn galau ya, jgn overthinking"" WAIT.. pertama gue lg ga sedih, kedua gua bukan org overthinking person.. Kalau ada masalah sedih dikit, bentar bisa haha hihi lagi.. jadi jgn so tau",jaksel
"Anyway gua juga ga akan ngelupain bangtan, Because they are home to me. And gue juga sangat ama berterimakasih kepada Bangtan yang sudah menjadi Healing best buat gua di fase-fase yang ga bisa gua jelasin.",jaksel
you're really cute. and that's not even the best part of you.,jaksel
"Ember, jangan salahin org krn nyebar. You the one who spill it.",jaksel
"Dan lagi, jadi media konseling buat tiap-tiap org yg membutuhkan mental healing.",jaksel
"Piye iso lemu, overthinking sitik ga doyan mangan e seminggu",jaksel
Malam ini gue mau spill mereka bertiga aja lah IkatanCintaEp184,jaksel
"""Even the sun ned to rest""""Aku sangat menyukai perjalanan dengan pesawat udara, ketika raga ini terbawa keatas cakrawala, hati terasa damai melihat awan kebebasan membentang menenangkan jiwa"".",jaksel
"364365 - still alive, which is pretty cool! . by",jaksel
memasuki jam rawan untuk overthinking,jaksel
ITS NOT EVEN A FLOP WTF SHUT UP,jaksel
"Even for me life had its gleams of sunshine . streetwear streetstyle Jakarta, Indonesia",jaksel
"Hmmm diluar haha hihi gk mkir apa"" cuma seneng aja pkknya ktmu tmen"", tiap udh plng gni lngsng overthinking, ngerasa insecure, endingnya hpus story",jaksel
"Yuk yuk yuk semangkuyyyyyy. Need distraction, which is food",jaksel
TO_BTS yes it's true the weather is very cold even in my house it's rainy season.i'm writing this letter because I want to answer your messages. Love greeting from me 시티 나디아.S to_taehyung To_Jimin to_RM to_jungkook to_Jin TO_SUGA to_jhope,jaksel
Mampir dongg kaka malangsecond thrifting,jaksel
"Udah better, tapi belum full healing ternyata. Dan berani2nya makan sambel lagi tadi Utg ga tabrakin soda kek dua malam lalu",jaksel
Kepo stalking overthinking Kenapa si hobby bgt nyakitin diri sendiri. Heran.,jaksel
"Overthinking itu ada untuk mengingatkan kita, untuk nge remind diri kita supaya hati-hati. Apakah berarti itu sebuah kebenaran ? Ya tentu tidak. Bahkan belum tentu seperti itu. Tapi karena itu ada di otak kita, karena itu kita pikirin, seakan akan itu adalah sebuah kebenaran.",jaksel
"Subuh tahun lalu. Mengejar epic sunrise di Danau Kelimutu, Kabupaten Ende, Nusa Tenggara Timur NTT. Cuaca cerah di Tanah Flores, probably salah satu momen surise ter-epic yg pernah saya saksikan.",jaksel
never imagined going through this phase. it turns out that the concept of life that I have planned for the future will go well even though I have thought for the bad it will be small and easy to pass.,jaksel
"tidak mengenal HD, yang ada Quality with my bestie Paskal Food Market",jaksel
Tiap malem overthinking mulu capek dahh,jaksel
"Kadang suka penasaran sama orang-orang yang overthinking, apa sih yang di think ampe over gitu...? SeriusNanya",jaksel
Kaiju-8 probably the best newcomer manga 2020.,jaksel
SALAH BGT CAPTION STORY W MAK W OVERTHINKING DI RUMAH DIKIRA W OVERWORK,jaksel
Overthinking terus berlanjut insecure stadium 4. Mo nangis aja bawaannya,jaksel
Definisi Healing messqueen! HAHA Jawabannya Qs. At-Taubah 9116 Appreciate bisa jalan sendiri Bandung,jaksel
"Kangen tenan dadi cah cilik, no sadness,no stress,no overthinking ,no heartbreak.",jaksel
Ginting yuk bisa yukk santuy beb,jaksel
Tiba tiba staycation ?,jaksel
"Mau healing tapi butuh jaringan internet? STOP! Udah ga jaman hotspot, sekarang jamannya ORBIT. AktivitasTanpaBatas IndiHomeMbois orbittelkomsel myorbit semuadone",jaksel
"Good morning! Jgn pernah meremehkan pekerjaan org lain, even org itu mencari pundi-pundi uang dr atas ranjang. Kita ga prnh tau apa yg org itu hadapi di dlm hidupnya, sbrp sulit dia sdh berusaha cr kerja, kita ga prnh tau. So, jgn merasa pekrjaanmu sdh yg paling bener sendiri.",jaksel
"Question Sunday Have we came to a point to find ourselves wandered from the faith, pierced ourselves with many griefs, and burdened ourselves so much just to become something that God didn't intend us to be? Bali",jaksel
"mau healing atau hilang, bagiku sudah gak penting lagi",jaksel
"Banyak orang nggak mau self-healing karena prosesnya emang nggak enak. Banyak nangis, banyak depresi, banyak luka, feeling empty, kehilangan arah, dll. Karena yang ditemui adalah sisi gelap dalam diri sendiri. Kamu yang sedang ada di jalan healing, sabar ya dengan dirimu",jaksel
"Turu pasar bantalan gubis, kudu tegar masio dihajar habis. Menang kalah TimnasDay tetap di hati ! Setia melayani Buffer Zone, Validasi PPDN, Stopper Manifest, Antigen Gratis Logistik dan Prokes Angkutan Penumpang Umum. The Check Point Terminal Sritanjung",jaksel
"Every time,every second,every minute,every day, Hmm apa lagi... Even night too udh jadi kebiasaan laporan ttg lu... Ampe bertanya ke Dia ""Kapan yah bisaaa?seandainya aja bisa...kapan ngeh nya?"" Udh ah mau bobo Bye",jaksel
gimana ya rasanya jadi orang yang gak open minded? gabisa bayangin,jaksel
Support system ku ndi Ya Allah ?,jaksel
"actually my happiness starts from simple things,,But somehow I feel tired sometimes,,It would be nice if now there was someone who sincerely took my hand to walk together towards a brighter future,,Because now I feel, I am in a dark state.",jaksel
"self healing , Part 1 Benoa, Bali, Indonesia",jaksel
"We didn't even realize we were making memories, we just knew we were having fun - Winnie the Pooh - latepost My son took picture with friends for his memorial book",jaksel
"Ingin ganti nomor ponsel Kamu pada aplikasi myIndiHome tapi bingung caranya? Tenang, nggak perlu khawatir, mimin spill langkah-langkahnya berikut ini ya. Jika Kamu terbantu dengan postingan ini, jangan lupa bagikan dan simpan ya! AktivitasTanpaBatas InternetnyaIndonesia",jaksel
Butuh deep talk aja si sama diri sendiri biar ga overthinking mulu bawaanya.,jaksel
"Alur cerita pria Exposure, dari berdebat sampai senyum self healing cutebodyguard Simfoni Coffee Taste and Place",jaksel
"Ita thursday, the closer it is to weekend the more anxiety level is heightened up. Weird.",jaksel
"Gitasav bukan ahli agama, opini dia ya perspektif dia. Kalo org mengartikan opini dia ga tepat ya gpp asal ga perlu menjelekkan even dg dalih agama. Ini soal resiko jadi influencer aja sih, harus siap banyak yg pro maupun kontra. Dia keren berani speak up soal banyak hal",jaksel
Gk buat my 2021 recap cos kasian bgt bestie kalau diliat liat,jaksel
kepo to the max,jaksel
"aquarius 2021self love, self care, self worth lebih kepada sisi healing dan mencintai diri sendiri",jaksel
Emang diam dan purapura gatau paling ampuh biar gak bikin overthinking sendiri,jaksel
Yah ke spill deh hahaha,jaksel
"Happy birthday my first love, Kim Taehyung! Thank you for bringing so much happiness every single day and for releasing such comforting and healing music that ill cherish forever. You're the perfect scenery, i love you endlesslyHappyBirthdayTaehyung",jaksel
Enjoying this loneliness while it last. Every second of it. Gonna miss being here,jaksel
Udah paling bener staycation meskipun masih di jantung kota hujan,jaksel
"Poop pagi pagi sambil denger lagu nirvana - something in the way, jol tiba tiba overthinking mikirin hidup",jaksel
nobody literally nobody me i love it when women....,jaksel
Different place Different attitude I can't tell which is you asking or you were accusing me Damn Hoe many kinds of behaviour and a little bit tired also to understand it,jaksel
Online bukan berarti lagi chatan sama yang lain ya bestie. Bisa jadi hp nya onn orang nya ilang ditelan bumi.,jaksel
My bestie,jaksel
Bantu rt pinned dong bestie,jaksel
"I'll continue the shopping spree later, feel free to support my pinned tweet while i sleep, gn",jaksel
I need Support system,jaksel
What goes around comes around,jaksel
Overthinking terooos,jaksel
Malam malam badan capek otak malah semangat overthinking,jaksel
"Kan bikin otak gue overthinking lagi, mana sih Andin denger lagi omongannya Rendy ama mas al Haduh alemonggg amsyonggg huru hara akan datang lagi Aladin kapan on the way????? IkatanCintaEp183 ikatancintarcti IkatanCinta",jaksel
Omg jam segini gak boleh penasaran dan kepo dengan ITO MIMA alamat gak bakal tidur liat tenis meja sampai ngelotok,jaksel
"liat orang flexing tuh pada kenyataannya emang nyari penyakit dan bkin ga bersyukur, tapi disisi lain bkin mikir juga ""mereka bisa kok gw ga bisa""",jaksel
A photo bomb sisters photobomb almira babyyaya staycation staycationjakarta itsfamilytime lefamily yearendholiday The Resident at Puri Casablanca,jaksel
"Most of the time, we didn't even realize which one was pretending or real, and just didn't bother. All we cared for is to survive, no matter how. My self. Survive. Not you. Or anyone else.",jaksel
even cnu mentioned chaeyeon on bipo's fanmeeting they adored their juniors so much,jaksel
"I wish, there still a little bit feeling left in my heart to keep you guys around. Or else, just show me who truly they are so i could leave them immediately.",jaksel
Paling bener dah healing nya tidur bae,jaksel
Staycation dadakan di sini. Berangkat jam setengah 11 malam.,jaksel
Kepo..,jaksel
"Hape baru setahun udah trouble aja, susah bgt di charge Jangan sampe ada masalah serius dong, speaker error aja belum diperbaiki masa nambah masalah lagi sih, aku lg banyak pengeluaran bestie",jaksel
"kadang kangen walaupun 247 , sering kepikiran buat kedepannya bakalan bisa barengan atau engga, bakalan bisa nyimpan satu hati dikedua belah pihak atau engga even though always annoying but i really miss all the time.",jaksel
"mikha angelo - shot, too and more, middle ground, run, stay a while",jaksel
bwat yg masih kepo sama pompa tangan armpump,jaksel
