text,label
Teteh makin cantik pake jilbab.. congrat teten..,alay
"akademi malam ini ,itu live atau ulangan kox gak pake jilbab mbak rina",alay
"Ternyata kaka bener banget, produk dari yg kaka saranin wow banget deh, seluruh tubuh aku jadi putih banget, gak kusam lagi",alay
ka bner yang kaka saranin tempo hari tentang masker jerawat dan flek hitam dari bner bagus banget bisa hilangkan jerawat dan flek hitam. makasih yah ka,alay
Wihhh walaupun hijab tetep style,alay
"GA HARUS MEMAKAN WAKTU YANG LAMA UNTUK BISA SISTA BIAR JADI INDAH, ADA ALAT YANG SANGAT AMPUH DAN AMAN DI INVITE BBM NYA whatsapp",alay
Ihk alhamdulillah ya th???,alay
.tmbah cntikk kak rin pkee hijabnya.. ????,alay
Uh cantik banget pake hijab ka ?,alay
"Aamiin mbak semoga bisa hijrah ya tutup aurat karena itu perintah Allah dan engkau akan terhormati bila tutup aurat karena penghuni neraka kebanyakan adalah wanita, adapun perempuan yang akan digantung rambut nya didalam neraka adalah perempuan yang tak menutupi rambut nya dari pada lelaki yang bukan mukhrim nya semangat Mbak ???",alay
"Aku do.ain kakak terus kayak gini ya selalu pake hijab,,pakaian tertutup,,,dan istiqomah amin amin amin",alay
"Syukur Alhamdulillah,,Hidayah itu harus di jemput,, Allah Taalah Sllu Membuka Pintu Tobat Pintu,, kebaikan,, Hidayah untuk Hambanya yang mau Ke jalan yang benar,, Subhanna Allah",alay
Luar biasa teteh.. Cantik luar biasaa???,alay
Semoga Allah selalu membimbing dan semoga istiqomah yaa -,alay
"Subhanallah teh rina cantiikkkk bgttt klo mengenakan hijab??Smga setelah teh rina mengenakan hijab,smkin bnyk rezeki buat teteh amiiiiinnn???",alay
"insyaa Allah bisa mbak.. kita ndak tau bgmna nilai ssorg d hdpn Allah.. kalau Allah sayang maka Allah terus menunjukkan jalan mnuju hidayah tinggal kita yg menyambut hidayah tsb.. Allah sayang dg smua hambaNya.. semangat ya mbakyuu.. semoga segera kukuh niat baiknya ? mbak selamat nggih.. semoga semakin mantap berhijrahnya.. senang liat mbak langsung hapus foto2 yg terbuka auratnya, selamat menikmati proses hijrah yg lezat luar biasa.. barakallaahu fiikunna.. ?",alay
Aminn.. mba jupe?,alay
"MashaAllah, selamat ya teteh semoga dg berhijabnya smakin mnambh ktaatan pd Allah, dijauhkan dr panasnya api neraka, didekatkan dg jodohnya...Amin. Kudukung perjuanganmu memakai hijab, keep istiqomah fisabilillah!",alay
teh nose subahanallah banget. Gegara kemaren aku liat cerita teh nose diacara no secret. Semoga istiqomah teh muaach???,alay
Subhanallah....Alhamdulillah cantik banget mba Rina semoga istiqomah yaa ??,alay
Ka rina putus dengan fakhrul apa karena keluarga ka fakhrul ga stju krna belum memakai hijab,alay
"Sekarang berhijab karna,, ka fakhrul kah",alay
Cantikkkkkk. Semoga ga akan dilepas2 jilbabnya,alay
Bismillah yaa tehhh semoga Istiqomahhh tehhhh,alay
"SETELAH AKU SAMA AKU UDAH ENGGA ADA , POKONYA BEST BANGET DEH AMAN BGT.. GA ADA EFEK SAMPING DAN , KRN PRODUK ORGANIKALAMI. UDAH DAPAT BPOM DAN HALAL MUI JUGA Y BBM .",alay
"? Ingin Putih seluruh tubuh dlm waktu 1 bulan ? ? Atau ingin badan kamu Gak kurus kerempeng ?? ?? Turun BB tanpa mengatur pola Makan. Follow IG Produk Herbal Alami ? Tanpa efek samping. Invite pin BB Line WA cek di BIO. Sudah HALAL MUI, ada BPOM.",alay
"Bukan main ka ,emang ga salah deh pakai pembesar payudara dan perapat miss v dari yang kaka saranin, hasil nya sulit buat di percaya ka.awal y emng ragu tapi hasil ya emang ok ok ok",alay
Pertahankan yah teteh rina. Semoga semakin istiqomah dan bila perlu pke syar'i teh,alay
"Sist asalnya aku gk percaya sama produk yg katanya bisa memutihkan dan melangsingkan badan, pas aku coba 8 hari aku pangling sama muka aku, ngerii bangett dahh,temen-temen aku jadi pada ngiri sampe orang tua aku aja pangling banget liat perubahan tubuh aku jadi lebih sexy dan putih,kalian mau kalah sama aku?? pasti ga akan kan sekarang cek aja ignya pasti tubuh kalian bakalan lebih indah",alay
Memakai hijab juga tdk mengurangi aktifitas yg ada kok.......,alay
Fatin cantik bngt ?,alay
Kaka cantik banget,alay
Kk cantik??kk flbkc aku ya aku sangat ngefans lagu kk bagus,alay
"alhamdulillah , tapi yang ini lebih imutt",alay
kaya amu nahh ??,alay
cntikk kak ??,alay
"Kulit putih bercahaya, jerawat hilang, wajah makin cantik BONUS 1 JUTA BERKALI-KALI, .......?? Yuk intip IG kami ?",alay
kaka cantik,alay
In jilbb d robani kok g ada ya,alay
KaFatin pake kerudung itu makin imut.?,alay
"Lu mw liat kembaran lu dek ,cek aj ig tmn gue",alay
"Hahaha lu mah ndut kepedean hahaha,,si fatin udh ngecek blom yah ig lu hahaha",alay
Gada kerjaan bgt dia ngecek ig gue ?,alay
"Yakin ndut ,psti penasarn jg si",alay
Mirip cuyy,alay
Astauviruloh cantik binggo,alay
Cantik kaakk??,alay
Kakak cantik banget. Kak minta donk pin bbm nya,alay
"Subhanallah, kakak cantik bnget.. I love you kak",alay
Kak fatin cantik banget !!! Udah suara nyaa bagus cantik pula !!!,alay
Aku senang sama kakak soalnya kakak mah gk bnyk gaya,alay
Kakak cantik bgt,alay
I'm your fans kka??,alay
Wkwkw kaku ya paaak,alay
ini pasti diajarin lu fix,alay
Ada yg ngikutin kita nih wkwk,alay
Jeh cimot bisa aja?,alay
Iih lucuuu ?,alay
Ini org nih yg dulu ngajak pilih Jokowi.,alay
"Suka dgn pemikiran2 om adie,sukses trs om dan selalu memihak pada org2 benar ya om",alay
Gemay,alay
"Lihatnya macam gerakan ""Pahlawan Bertopeng"", tapi SERU LAAAAH ???",alay
Kamu sepupunya ka raka ya,alay
mirip kmu Wekawekaweka,alay
"gingsulnya ko mirip aq yah, mungkin kita jodoh v",alay
Fallback donk,alay
Cantik aned bilbil ?,alay
Cantik bgt kakak,alay
Gingsungny sma kyk aku,alay
Minta pin nya blh ga,alay
Apaan bgt si wkwkwk,alay
Cariin dong cewek kayak gini,alay
Follow nih ig nya andalan gue ?? ada alat pengencang dan pembesar payudara? bisa bgt jadi solusi untuk wanita yg payudara kendor dan gak kenceng lagi?? Nih BBM nya?.,alay
Ginsul nya tuna yg bikin tambah cuanti....,alay
Kyk Q gingsulnya,alay
Gingsulnya kaya kmu beb,alay
ah kamu juga ada mbanya,alay
Hy ka nabilah q lh knlan g...???!!!,alay
Cantik bgt...,alay
Follback donk kak???,alay
udh siap wa,alay
"melisa. Lu ke korea aja, jngn di indo, lagian lu di indo jg ga bikin bagus, malah gw liat lu ky sampah",alay
Mereka mau berkarya? Berkarya apa? Karya asil jiplak atau buatan sendiri mbaakk???,alay
Emg kalo' suka' kpop harus tinggal dikorea?? Atas dasar apa tuh?? Bodoh!!,alay
"Apalah itu hasilnya yg pnting mrka hidup gk nyusahhin kmu kan?gk mnta byaran sama kamu juga kan?mrka pnya karya wlawpun bnyak yg bilang jiplak,sedangkn kita hnya bisa berkomentar tnpa berkarya?apa kmu pnya karya yg lebih baik dan bisa d bnggain?smpe kritik sperti itu?emng itu karya kmu yg mrka jiplak?seperti yg kmu omongin?",alay
"Nyusahin aku? Emg aku makan ikut dia apa?? yg pasti bukan nyusahin, cmn malu2in indo aja. Karya itu bukan dari hasil jiplak, karya buatan sendiri tauartikaryagak? Gue emg punya karya, dan gak lebih baik dan blm bisa dibanggain. Tpi itu hasil buatan sendiri. Dan gue bangga sma diri sendiri wlau karya gue masih kurang tpi itu tahap awal buat bikin karya. Dan baca lagi dong komenan gue dari awal!! Emg komenan gue ada ya yg nikita jiplak karya gue???",alay
"Kpop luar kmu bangga""in,tpi krya indonesia kmu bilang"" jiplak,tinggall dmna sih kamu?",alay
Suara nya kak niki bagus bgt keren ??,alay
"Kalo' ngebales ngetag uname mbak!! Dripda dikira pengecut!!! Btw, lagian emg gue pernah bilang kalo' gue gk pernah bangga2in karya indonesia?? Emg klo' suka kpop yg dibnggain cmn kpop doang ya?? Kalo' kyk gitu sekalian aja tinggal di korea? wlaupun gue kpop, gue masih bangga dgn karya indonesia yg lain!! Kyk karyanya maudy ayunda, agnez,raisa,isyana,dll. Jadi kalo' nilai ank kpop jgn krn idolnya org korea. Tpi ank kpop juga bangga sma karya2 indonesia yg bukan jiplak an!!! Dan gk semua ank kpop gk suka dgn karya2 indonesia!!",alay
"Dan lagi, emg kalo' tinggal di indonesia gk boleh suka sma karya luar ya?? Sedangkan idola lo sendiri suka sma artis luar!! Gimana dong???",alay
"Beli lagunya?? Setelah jiplak baru beli lagunya kyk sinetron yg diplagiati niki itu trs dramanya juga di beli?? Btw, tau drimana lagunya udh dibeli?? Perasaan yg di jiplak niki bukan lagunya dehh!!? jadi jgn sok tau yaa??",alay
"Bukan fakta??? Kalo' udh ada buktinya itu bukan fakta? Klo' semua masalah dibuat posthink padahal ada bukti nyatanya, yg ada itu malu!! Dan dihina!! Lagi ya?? Itu bukan negthink, tpi sesuai kenyataan!! Fitnah?? Ngapain fitnah kalo' udh ada buktinya!!? gni ya, tau gk ank coverdance dri thailand kalo' gk slh trs mreka jdi boyband disana, dan ngepake' nama exo L kalo'gksalah sebelum nama fandom exo resmi exoL dan tau gak? Pihak SMent malah gk nuntut, SMent ngebiarin org yg plagiat hasil karya SM krn spy mreka tahu diri yg plagiat!! ""Judge""?? Perasaan gue lgi bhas karya deh ke herra!!",alay
"Dan si exo L tdi plagiat seluruh hasil karya exo. Dan waktu 3 member itu keluar dri exo, si exo L juga ngeluarin 3 member dari grup!!",alay
Lebih kasian elo!! Coba deh baca komenan lo s,alay
"Lebih kasian elo!! Coba deh baca komenan lo sendiri, ngatain komenan org lain lucu, tpi lo gk sadar komenan lo kyk gimana???",alay
Enak nya jg lagu'y,alay
"Hahah,malah pada berantem yak",alay
Suka lagu2nya ?,alay
Favorite nya nih kakk,alay
Nyanyi bareng lagi di Bandung dong ka? jadiin pliss!,alay
Itu sok bijak bgt bahasanya wkwk miris deh!!! Sukses yak buat,alay
Guaa setuju bgt kaa?yang lo omongin itu bener semua??buat apa bikin karya??kalo cuma hasil jiplakan kpop?malu maluin indo?,alay
Yang gak suka diem ajah gausah spam ignya niki atau ngebully nyampah an,alay
"Klo gw tante berarti lo mba"" donk ,hahaha ngefans gausah berlebihan lah slow ajah jgn terlalu alay",alay
Kak kamu cantik dh,alay
"bukan'a sok cantik mba tappi mang dahh cantikk kalli mba jngn suka ngejudge ka Nikita deh kaya situ bagus aja dan lagi pula prily sm ali itu gk pacara bukan suami jga bukan kalli maen nuduh ngerebut"" pacar orang aja lluu mbaa -_- dan ka Nikita willy juga gk ngerussak hubungan mreka kalo mau bela""in prily mah bellain aja tapi jngn pke menghina ka Nikita willy donk dan kallo coment yg dewassa dikit mba jngn kaya anak kecil aja kallo comnet gk di pikir"" dlu pke ngejudge Nikita willy '",alay
Enak banget lagunya suka bangetttt,alay
"Suka banget sama lagu ini sumpah, video clip'a supercool . Dibuat jadi film pendek kaya'a oke tuh ckck.. pendapat aja sih ????? 3 cowok 1 cewek kuyyy... ??? good luck buat kalian ??????",alay
Kitaa... ???,alay
ap suka banget lagu ini makasih yh,alay
kamu uda ngaca?,alay
"Lah gua suka korea jg ga gitu2 amat, biarin ajalah org mau kaya gimana hahhaa aneh ada aja orang kaya lo ???????????????????????????",alay
"hahaha knpa MBA?hidup MBA d Indonesia apa d luar?smpe sgtu'y ngebelain artist k-pop Korea,tpii artists Dan karya"" anak bangga Indonesia malah do Cali maki,kya MBA punya karya atau penghrgaan ajjh sihh,buktiin dong MBA klau MBA lbihh baikk drii artist"" yg MBA maki"" itu,jngn komentarin orng lain sendirinnya gk punya karya",alay
"Stidaknya mrka may berkarya Dan berusaha yg trbaikk bkan kmauan mrka tpi mrka punn mengikutii atassan mrka,so klauu gtau jngnn so ngjudge orng kya gtu,kya sendirinyya punya frestasiii ajjh",alay
Knp mst add aliando see,alay
Hhahaa sibukx semua in haters,alay
Eh ini yaa the freakss yg katanyaa mvnya plagiat exo mama? ?,alay
Lawaaaas,alay
ngakak nih des haha,alay
"Men,ni beneran klasik ni banyolannya ???",alay
video yg paling konyol,alay
Dulu sering banget nonton duo ini di trans7 haha,alay
emg kemplu,alay
Ngapain aku d tag ini yang ?,alay
Soalnya videonya lucuuu . Biar rileks dikerjaan ??,alay
Sumpah kocak g ad matinya,alay
Kocaaaak????,alay
Hahahhaa lu senang banget kek nya bang,alay
"Happy Birthday teh. I love you! Next time , smg bisa ketemu ya teh ?",alay
"Happy Birthday teh ody???smoga panjang umur,sehat slalu,tmbh syng sm keluarga,langgeng sm kak eyin?,jagain adenya ya kak hehe pkoknyaa wishnya bwt teh ody yg the best deh???? smoga kita bisa ketemu lagi yaa teh ody??? I Miss You Teh Ody? and I Miss You Iqbaal? teteh pasti dateng donk ke acara 5thAnnivSoniQ smoga kita bisa ketemu dsana ya kak? See you teh ody Iqbaal ????",alay
Makin dewasa yaaa teh.. Jadi pribadi yg lebih baik happy milad ??,alay
"Happy birthday teteh sayang?? panjang umur ya teh sehat selalu, lebih baik untuk kedepannya? suksess selalu teh",alay
Happy birthday teteh semoga pnjang umur sehat slalu makin sayang sama dan ortu makin cantik Dan Semoga apa yg di cita cita kan teteh cepet terkabul amiin yaarrobbalamiin,alay
Happy birthday teteh cantik???smoga panjang umur sehat selalu makin sayang sama ortu and makin cantik dan smoga cita2 teteh terkabul amiin??wish you all the best teteh????,alay
"MAU DAPET LIKERS BANYAK KAYA ARTIS? YUK BELI DI KITA, BAKAL MAKIN MURAH KALO BELI DUA2NYA?",alay
Teteh cantik bangett,alay
Trteh cantik banget sichhhhhhhhhh,alay
Jilbabnya diapain kak?,alay
Celana putihnya gk jual yh,alay
Nampak yak ndak mukenye pedek wkwk,alay
Pibesdey tetehh.... sukses selalu tehhh ???????,alay
Happy birthday tehhhh?????,alay
TAU GAK AKU UDAH PAKE BANYAK SEKALI PRODUK MULAI DARI KRIM SAMPE SEGALA MACAM UDAH AKU COBA TAPI GAK ADA YANG SAMA SEKALI TAPI AKU PAKE ALAT MHCA DARI BERUBAH HANYA DALAM WAKTU 3 MINGGU AKU DAPETIN YANG IDEAL BESAR DAN PADET KALO GA PERCAYA BUKTIIN SENDIRI DEH NIH PIN NYA BBM,alay
"Bener bener gak nyangka sama produk , awalnya sih kayanya mustahil bgt bisa begitu, tapi waktu di coba, nyata! tinggi aku nambah 8cm dan aku berhasil langsing selama 24 hari. ? makasih ya dok. ?",alay
"AKU GA NYANGKA PRODUK . DAN BISA BERAT BADAN DALAM 15 HARI,KINI PERUT AKU LAGI DAN SEKSI HARGA LOH !!! MAKASIH",alay
"Kamu Bosan dengan kulit mu yang kusam, berjerawat atau banyak kerutan?? gak salah lagi ini banget tempatnya yu visit add aja WA",alay
"Payudara kamu kurang kencang ?? pasti belum follow yuuk temukan rahasiannya, atau invite langsung pinnya w.a",alay
"Payudara kendur dan kurang menarik??? mungkin anda pun tidak percaya diri dgn keadaan tersebut,oleh sebab itu solusinya di menyedia kan alat yg alat tersebut hasilnya hanya dgn pemakaian kurang dari satu bulan payudara anda akan mengencang dan menarik untuk info silahkan invite BBM ingat kesempatan tidak datang dua kali",alay
"Putih alami tinggi adalah keinginan kaum hawa , ingin praktis?? dan cepat?? hanya di suplemet herbal alami kualitas terjamin ! , ampuh ! makasih ya suplemenya dapat membantu orang yang membutuhkan",alay
"DAN HANYA DI AKU SENDIRI SUDAH BUKTIIN LOH KAMU JADI BUKTI YUK , BBM",alay
Bukan hanya membesarkan dan mengencangkan payudara tapi merapatkan miss V juga ternyata O bener2 salut nih di JAMINAN HARGA !! whatsapp,alay
PUNYA BESAR KENCANG BIAR JADI LAWAN JENIS ? KEPOIN AJA NIH IG DAN BBM AKU whatsapp,alay
"INVITE "" WOOOWWW..WOOOWWW MONTOK HANYA DALAM 10 HARI, TANPA SUNTIK, TANPA BAHAN KIMIA. CEK IG BBM WA 0813-2208-3838",alay
"DARI PADA HARUS MAHAL-MAHAL KE DOKTER, NIH AKU SARANIN PAKAI PRODUK DARI DI SINI HERBAL 100 GA ADA EFEK SAMPING NYA, DAN EFEKNYA SANGAT SAMA DENGAN HASIL DARI DOKTER, AKU CUMA PAKE 2 MINGGU, BEKAS JERAWAT DI MUKA AKU PADA ILANG, DAN BIKIN PUTIH JUGA MUKA, JANGAN TAKUT, INI GA ADA BAHAN LOH, COBAIN DEH INVITE",alay
"MAU NUNGGU SAMPAI KAPAN? SAYA SENDIRI SUDAH ALAT MHCA NYA DI RUTIN AKU PAKE SELAMA 3 MINGGU, DAN WORTH IT BANGET DEH KALO DI SAMA HARGA, KALIAN JUGA BAKAL , COBA SENDIRI DEH, NIH BBM whatsapp",alay
"Emng bener banget ka kalo di bisa bikin payudara aku besar dan kencang padahal baru pake 1minggu yang lalu, makasih ya ka .",alay
Salam fans berat em kpn yach bs ketemu ma mbk cita citata. Muga sehat sllu dpt jodoh yg soleh amin,alay
Slm kenal aj dr aq di jatim,alay
Jaga kesehatan mbk yach,alay
"Makasih ya kak udh kenalin aku ke kulit aku jd lebih putih dan sehat , gak kusam lagi kak, aku jd pede skrng mksh ya",alay
AWALNYA SIH RAGU tapi sekarang AKU YAKIN BANGET karena di keinginan aku punya WAJAH YG MULUS bener2 jadi . pin bbm,alay
"Thx ya kak udah rekomendasiin produk pelangsing di berat badan aku turun 7kg dalam 2 minggu nih kak , aku jadi ga minder lagi thx ya kak",alay
"PENGEN TINGGI BADAN 3-10cm JANKA WAKTU 10-15 HARI HERBAL ALAMI TANPA EFEK SAMPING ,,,, YUK BURUAN ORDER,,,, BBM LINE ID",alay
KECIL? MAU PUNYA SEINDAH KAK JUPE ATAU ARTIS-ARTIS LAINNYA? NIH KEPOIN AJAA MEREKA BBM JAMINAN HARGA !!,alay
"INVITE "" MALU ITU KETIKA SUAMI BILANG MAH PUNYA MU KO KECIL SKRG JANGAN AKU ADA SOLUSI UNTUK PIN BBM IG",alay
"WAWWWWW WAAAWW MANTAPP TUBUH AKU BERKAT PRODUK ASALNYA AKU TAKUT PAKE PRODUK NYA, TAPI SETELAH AKU COBAAA, GAK NYESEL DEHHH AKU PAKE PRODUK NYA KEREN BANGET. ADD JAMINAN HARGA !!",alay
BBM INVITE ! MODEL2 GUNAKAN ALAT DARI BBM INVITE . whatsapp,alay
"Makasih ya udah kasih tau aku rahasia soal , aku seneng banget setelah paket alat pembesar payudaranya udah mulai padat ka rasanya hihi seneng banget .",alay
CANTIK UDAHSEKSI UDAH KAMU ??? MAU SEHAT DAN KENCENG INFO ADD BBM CEK OWNER WANITA !!,alay
"Gak nyangka beli ALAT di ahlinya 2minggu , suamiku kageet hehe makasi ya say rekomendasinyaa BBM PIN .",alay
"awal2 sih badan ku ga setabil payu dara ku kecil sebelah dan malu sama temen2 di kampus ku untung aku nyoba alat MHCA nya ihh beneran salut banget badan ku menjadi setabil dan payu dara ku sama besarnya dan kencang seperti angelina joeli dan aku ga malu lagi lo sama temen2 di kampus ku , makasih yah berkat dokter arief aku ga minder lagi",alay
"kupikir tadinya yg sebelah Raisa itu si Vaness Wu dari F4, tapi kok pake baju cewek ya... Mukanya mirip bgt Vaness Wu member F4.... eh ternyata anggota SNSD namanya Tiffany, maklum gak begitu ngerti K-Pop....",alay
seeeeettttt beruntung bangettttttt huhuhuhuhuhuhuuu,alay
seneng banget liat kak raisa foto sama tiffany GG. sukses terus kak,alay
MAUU?????,alay
ngtain org najis kya g pernah beol aja lo,alay
"Tiffany gak oplas, tiffany bedak nya gak menor makanya keliatan natural, but i love dua-duanya",alay
"kalo iya foto bareng, nambahh item kalah putih????",alay
Kak raissaaa kecantikan paripurnahh wanitah indonesiaah kak ??? xx,alay
Tipani natural bet,alay
Tifanny udh unfollow ka raisa,alay
iyaa kenapa ya,alay
Cumn mau kasi tau aja,alay
sm tiffany snsd.hehe,alay
Klo kangen fany indonesia suka liat ig nya ka raisa. Soalnya berasa tiffany ada di indonesia ??,alay
Tapi fany udah unfoll ka raisa gegra kmrin,alay
kan gara gara brita bendera jepang. following tiffany hanya ada 15,alay
Cantikan raisa klo diliat seksama.,alay
Wihhh gila gila,alay
Wow pengen foto bareng sama tiffany snsd,alay
Beruntung bgt klo bisa ktmu sma ini 2 org yg sangat menginspirasi ?,alay
"Ka raisa bikin aku baper ,dpt fotbar dari biasku",alay
kapan kalian bisa kayak Raisa?aku sone dari dulu aja gapernah fotbar ama Pani,alay
Wong dani jg suka ngatain orang ya wajarrr diganti dikata2in orang,alay
rambute sampek morat marit pak??,alay
Padahal aku kan gak akan komen yg jelek jelek .cuma mau liat liat foto Ny aja,alay
"Kasihan liat dani skg, sngt tdk terawat, rambut, muka ... Pdhl dl wk sm bunda bersih ganteng, skg kok ky gini",alay
Safeak beda bingiittt sm Amora anak KD...Amora dr kecil aja sudh kelihatan santun dan berkelas..tp klu sapiah anak cireng ini dr kecil dah kelihatan kasar nampar anak bebi romeo dan tukan rebut mainan teman persis mbok e tukang rebut laki majikan ??? buah jatoh gk jauh dr pohonnya,alay
"Ko yang ini mah mukanya kampungan gtu ya, ga kaya aleldul kaya org bule",alay
"Sa fea anak si pembantu,,,, gk ada muka"" juragan, dr kecil dh jlek sma ky emaknya,,,,",alay
"Jelas Safea dia anak pelacur ga berkelas, anak garut ga ada cantik2nya ??????",alay
"Ya Allah anak kecil ngk punya salah sama kalian kok pda menghujat,sdgkn family pak jgk ngk meminta apa""dari kalian kn,",alay
Si adek lagi usaha mancungin idung ?,alay
Om dhani makin kesini kok wajahnya makin kusem dan kucel ya,alay
yang menghina belum tentu lbh baik drpada yg dihina,alay
"ngejudge hidup org lahh hidup loh? Lebih baik dri Mulan ? Lebih bahagia gtu? Mending lu masuk kmar, duduk diemm, Dan tnggu karma lohh dteng. Hahaha maaf nihhh anjing guee ketawain lohh tuh",alay
"akun mulan di privasi krna setiap postingan dia pasti berisi hujatan dan komentar masyarakat indonesia wkwkwkw , wajarlah di hujat dia memang pantas untuk menerima itu, wanita perusak rumah tangga orang lebih hina dari sampah",alay
"Yaelahhh gausah pada beraninya bacot dah wkwk mending ketemu sama mulan terus ngomong deh depan mukanya dia pada berani ga jangan berani pada di sosmed hahahaha kalian lebih cupu lebih hina drpd mulan. Ngaca doang! Sikap"" lo pada udah pada bener? Sampe ngehujat mulan wkwkwk Sampah bgt komenan kalian. Kalian lebih hina drpd mulan",alay
"Pengen banget gua bales satu-satu komen para haters ""ngehina sampe segitunya ? Pada punya kepribadian yang sangat baik yah atau ga punya dosa dan kesalahan sama sekali selama hidup????? Ya ampuun, kamu hebat ih bisa ngehina orang sampe mati-matian supaya bisa ngejatuhin orang tanpa mikir balasan dari sang maha Esa, dan kamu pada ga takut ya klo nanti seumur hidup kalian ga pernah ngelakuin dosa eh tiba-tiba dapet dosa karena ngehina orang lain. Apa ga takut kamu? Sayang lo pahalanya selama ini ,,"". Gedeg gua ama haters",alay
"hahaha muka2 kalian tuh kayak apa?ngaca dulu dong kalo mau ngatain orang eey, emang lu nggk prnh buat kslahan, dasar cangkem embongan hahaha",alay
Siram aja yg koment nya ga bener ngata2in orang...wong edan itu wkwkw,alay
Gak tau diri,alay
Sebel liat ini org cocok lah sama penggoda kaya mulan jamela,alay
"gak tau dirinya dimana?? jangan pada komen gak bener klo gak tau yg sebenernya mah, udah kaya anjing aja pada ngegonggong gak tau salahnya apa",alay
"janganlah juga menutupi dengan pertanyaan...mohon maaf ya, anjing mmg ga pernah menggonggong kalau semua baik2...anjing hanya menggonggong saat suasana tidak baik. Silahkan cek ilmiahnya. Anda juga harus belajar",alay
"saya memang bukan orang pintar seperti mba, iya mba emang ini suasana tidak baik kan?? anak itu gak punya salah, ko pada tusuh",alay
"Kalo aku sih lebih perhatiam sm karyanya aj, dri pd kehidupan pribadinya bagaimanapun jg mas dhani ttp orang yg hebat,smpe detik ini aku ttp ngefens sm mas dhani, hidup ahmad dhani..",alay
"Oiya Ternyata dhani bopir yah botak pinggir ??, banyak pikiran Apa Emang rontok Mas dhani ?",alay
"putri kecilnya digituin kok dibiarin aja sich.aq yg gk ikut pny ank aja ikut geram.org gk tau apa yg sbnrny trjd dlm kehidupan m.dhani,mrk gk mkir bhw sebuah permasalahan itu gk mgkn hny slah 1 yg slah.pasti 22nya slah.seenaknya ngatain ini itu.apalai ini fea yg dikata2in.tega banget tuh ...ya allah....",alay
Hahaaa..... lo keliatan bego nya.klo lo emang tau diri ngapain lo ikut cmpur urusan org?lo bkal tau rasa saat nanti lo pny keluarga laki lo duda.saat2 spt itu pasti akn dtg pd akhirnya. ank lo ntar jg bkal jd omongan org.,alay
"hrs nya lo nyadar.fea itu ank yg gk tau apa2,ngapain lo ngomong ngeluarin kta yg sangat gk pantas utk ank sekecil itu.dmn hati nurani lo...",alay
Hahaaaa.......mas tuh haters nya ada yg kebakaran jenggot tuh.hahaaa....lo knp .br nyadar ke bka ya otak lo.mangkanya jgn ska kepo sotoy sma urusan rmh tangga org.pny nyali segitu aja berani2 nya lo ngatain ank kecil sprt fea yg gk tau apa2 gk ada urusan sma lo.gk ngaca lo.....,alay
Mas salam buat teh mulan sm cium utk safea ..semoga kehamilan teh mulan lancar dan selalu diberi kesehatan dan kekuatan..,alay
mo muntah wueeekkk,alay
Fea mirip dul yaa?,alay
Lucuuuuu pngn cubit pipi'y ? gemmeeezzz ???,alay
Cantiikk...,alay
Sukam sama safea tapi ngga suka sm mamanya maaf yach ngga tau kenapa ngga suka banget sm mamanya padahal dulu ngefans banget wkt di ratu...,alay
"Produk dari oke banget, perut aku udah ga buncit lagi berkat produknya. makasih ya",alay
Kakak cantik klau pakek hijab,alay
Cantik mba lbh adem liat nya n manisss,alay
"INGIN KULIT PUTIH MNGKIN ? BEKAS JERAWAT ? NUTRISI UTK KULIT ? ATAU YG GAK PEDE KARNA GEMUK ?? PRODUK HERBAL ALAMI UTK MASALAH ANDA, FOLLOW IG DAN INVITE .",alay
makin cantik kk -,alay
"Luar biasa kak ayu aku trasa minpi bner2 gak nyangka produknya, padahal awalnya aku gak percaya kalo produk dari bisa mnjdkan payudara aku jd sehat.kencang padatkini kulit ak jadi lebih putih dan gak kusam lagi ka",alay
"Mudah2n istiqomah, dan jalan itu semakin bercahaya",alay
AKU UDAH PERCAYA KAK KALO PRODUK PEMUTIH DIJAMIN AKU UDAH COBA DAN HANYA DALAM 10 HARI KAK AKU SENENG BANGET. ADD .,alay
Ka rina baju2 nya pakai merek apa,alay
"ADA PROMO CASH BACK NIH DI UNTUK ALAT NYA, SAYANG KALO DI , SAYA JUGA SUDAH BARANG , DENGAN RUTIN SELAMA 3 MINGGU KU SANGAT INDAH, DAN SUAMIKU SENENG BANGET, MAU DAPET INFO LEBIH?? NIH PIN NYA whatsapp",alay
makin cantik kak rina pake hijab... ??,alay
"Sebelum berhijab aku ga follow kakak tp stlh berhijab aku malah follow soalx smpt liat di salah satu stasiun tv ternyata tambah cantik, istiqomah ya",alay
"Ka makasih ya udah rekomendasiin pelangsing , produknya bagus banget ka, tanpa olahraga aja aku bisa turun 6kg dalam 20 hari ka.",alay
"Kak skrng aku gak malu lagi pake kemeja dan jas, badan aku jd tinggi gara2 produk ny yg kakak rekomendasiin, mksh kak",alay
"luar biasa yah ka masker jerawat yang pernah kaka saranin di ig kaka top banget yah, 15 hari udah hilang jerawat nya, dan wajah jadi lebih putih ga kusam lagi. makasih juga berkat aku bisa terbebas dari jerawat dan kulit kusam.",alay
